station_id,station_name,lat,lng,member,casual,rides
1177.0,Public Rack - Sayer & Northwest Hwy,41.9943410360556,-87.8025356387778,18,20,38
1194.0,Public Rack - Norwood Park,41.9865906283333,-87.7939550881667,6,22,28
1193.0,Public Rack - Neola & Northwest Hwy,41.9903258676667,-87.7953554695,5,2,7
TA1307000061,State St & Pearson St,41.8974516608573,-87.6287271840481,12020,4818,16838
TA1309000024,Clark St & Schiller St,41.9079911165127,-87.6315087859513,23267,12337,35604
1187.0,Public Rack - Odell & Talcott,41.9872997916667,-87.8101805972223,25,36,61
1168.0,Public Rack - Hiawatha Ave & Minnehaha Ave,41.9995263321429,-87.7604980630714,71,32,103
1173.0,Public Rack - Octavia Ave & Touhy Ave,42.011731804,-87.80833674475,26,39,65
1186.0,Public Rack - Oketo & Talcott,41.988596,-87.812525,8,23,31
13263,Columbus Dr & Randolph St,41.8847174381111,-87.6195327072815,26145,16323,42468
TA1305000022,Orleans St & Merchandise Mart Plaza,41.8882131312491,-87.6364438719186,27567,12788,40355
1017,Public Rack - Foster Ave & Drake Ave,41.97558451225,-87.7175550895,7,1,8
1166.0,Public Rack - Minnehaha Ave & Devon Ave,41.9974542638333,-87.7619133883333,11,2,13
1215.0,Public Rack - Avers & Granville,41.9939257769375,-87.7250708718125,5,13,18
23101,McCormick Blvd & Devon Ave,41.9971304484338,-87.7112147329894,1677,1271,2948
23104,California Ave & Granville Ave,41.9941863114751,-87.6993979985669,1337,489,1826
24156,Granville Ave & Pulaski Rd,41.992273105,-87.72887063,116,79,195
485,Public Rack - Sacramento Ave & Devon Ave,41.9975703959951,-87.7046424010637,55,45,100
486,Public Rack - California Ave & Devon Ave - NW,41.9985175700505,-87.6998074592273,325,410,735
TA1309000049,DuSable Lake Shore Dr & Belmont Ave,41.9407605203591,-87.6391844342759,47377,32559,79936
1150.0,Public Rack - Bryn Mawr Ave & Spaulding Ave,41.9830848431439,-87.7115955185076,21,46,67
1219.0,Public Rack - Kimball & Ardmore,41.9870234657963,-87.7139689570278,23,40,63
858,Public Rack - Christiana Ave & Bryn Mawr Ave,41.9828866673077,-87.7123905888205,25,14,39
931,Public Rack - Western Ave & Devon Ave,41.9975582204405,-87.6897186847345,538,123,661
RP-005,Western Ave & Lunt Ave,42.0085963620654,-87.6904870080313,3292,1252,4544
1157.0,Public Rack - Northwest Hwy & Neva Ave,41.9958672132778,-87.8050975245556,23,9,32
13037,Clinton St & Tilden St,41.8758834397213,-87.6407894135334,9980,3563,13543
1174.0,Public Rack - Osceola Ave & Touhy Ave,42.0119191873333,-87.812636907,5,4,9
1162.0,Public Rack - Leoti Ave & Central Ave (north),41.998208483,-87.7636362861667,10,1,11
1164.0,Public Rack - Devon Ave & Kinzua Ave,41.9974355122917,-87.764573565875,7,1,8
1208.0,Public Rack - Central & Prescott,41.9927896137333,-87.7655817962334,21,31,52
1284.0,Public Rack - Forest Glen Station ,41.9787072098095,-87.7555304835476,62,26,88
1167.0,Public Rack - Leoti Ave & Central Ave (south),41.998349539375,-87.763429070125,10,0,10
1159.0,Public Rack - Devon Ave & Minnehaha Ave (east),41.9974309871667,-87.7628155306667,6,2,8
1165.0,Public Rack - Devon Ave & Central Ave,41.9974498631667,-87.7640528675,8,2,10
662,Dodge Ave & Mulford St,42.0234810209004,-87.6995973524689,839,563,1402
1210.0,Public Rack - Cicero & Rosemont,41.9956065555556,-87.7486166666667,20,12,32
327,Plainfield & Irving Park,41.9520334511786,-87.8332311018929,15,64,79
605,University Library (NU),42.0529393883979,-87.6734388798414,4213,3656,7869
E014,Lincolnwood Dr & Central St,42.0648484253749,-87.7152991596765,772,1009,1781
1178.0,Public Rack - Harlem & Palatine,41.9955023924,-87.8069794018,11,11,22
441,Virginia Ave & Catalpa Ave,41.9812443871297,-87.704923929437,207,267,474
525,Glenwood Ave & Touhy Ave,42.012717376455,-87.6660625706015,2961,2005,4966
KA1504000147,Winchester (Ravenswood) Ave & Balmoral Ave,41.9797648960452,-87.6775376596189,2467,1721,4188
1138.0,Public Rack - Normandy Ave & Raven St,41.993871,-87.792536,2,1,3
21327,Pittsburgh Ave & Irving Park Rd,41.9519860465781,-87.832972079414,47,100,147
1139.0,Public Rack - Northwest Hwy & Raven St,41.9927877,-87.799284,2,1,3
24335,Newcastle Ave & Irving Park Rd,41.95256,-87.79755,19,40,59
576,Public Rack - Plainfield Ave & Irving Park Rd,41.7513196882835,-87.5959823949804,17,154,171
1169.0,Public Rack - Brooks Park,42.004458927,-87.8069983995,3,3,6
394,Panama Ave & Grace St,41.947666070463,-87.8292603245556,14,74,88
1184.0,Public Rack - Ozman & Talcott,41.993028,-87.821659,3,4,7
TA1309000010,Wabash Ave & 9th St,41.8707719998274,-87.6257397960548,17004,11413,28417
393,Oketo Ave & Addison St,41.9449679906917,-87.8118910331083,6,41,47
808,Public Rack - Rutherford Ave & Belmont Ave,41.9382898580833,-87.7938977147917,4,16,20
324,Meade Ave & Addison St,41.9459167092157,-87.7788972997778,59,49,108
KA1504000140,Winchester Ave & Elston Ave,41.9240883597873,-87.6764568158245,4889,1572,6461
1158.0,Public Rack - Northwest Hwy & Highland Ave,41.995867,-87.805223,0,2,2
856,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,41.9829053475278,-87.7105505136945,20,10,30
KA1504000155,2112 W Peterson Ave,41.9911770198841,-87.6835951952637,1466,909,2375
13277,Broadway & Belmont Ave,41.9401039224012,-87.6454556272964,19596,9460,29056
16806,Bosworth Ave & Howard St,42.0195373095504,-87.66955776989,2683,1207,3890
TA1309000027,Sheridan Rd & Buena Ave,41.9584937046917,-87.6549741149697,14586,5809,20395
24477,Lynch Ave & Elston Ave,41.9809724305,-87.76147590025,2,7,9
13050,State St & Kinzie St,41.8893316184297,-87.6271071578061,18823,11329,30152
202480.0,Hampden Ct & Diversey Ave,41.9325009202733,-87.6424854964713,3031,1514,4545
452,Richmond St & Lincoln Ave,41.9883133415,-87.7030466290196,51,14,65
TA1307000115,Clybourn Ave & Division St,41.9046019930958,-87.6405633961836,7968,2674,10642
1149.0,Public Rack - Lemont Ave & Keating Ave,41.9912597835,-87.7469295872,12,3,15
15622,California Ave & Montrose Ave,41.9610686298313,-87.6954327217379,4927,2325,7252
24151,California Ave & Touhy Ave,42.0120351002112,-87.7003766758847,309,237,546
478,Public Rack - California Ave & Touhy Ave - SW,42.01194774275,-87.700312406625,261,176,437
519,Wolcott Ave & Fargo Ave,42.0169716652717,-87.6777208953672,2281,1113,3394
598,Elmwood Ave & Austin St,42.0257838974742,-87.6841098230524,1239,996,2235
1147.0,Public Rack - Kedvale Ave & Peterson Ave,41.9902025291667,-87.7322868328148,19,6,25
chargingstx3,Green St & Randolph St*,41.8836040259262,-87.6486159229538,11622,6925,18547
930,Public Rack - Washtenaw Ave & Devon Ave,41.9977586604575,-87.6972319341298,294,144,438
1217.0,Public Rack - Christiana & Lincoln,41.9934948188628,-87.7127319030784,27,19,46
857,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,41.9830392728659,-87.7097622679797,22,86,108
487,Public Rack - California Ave & Devon Ave - NE,41.9982541432359,-87.6995429370975,73,75,148
488,Public Rack - McCormick Blvd & Devon Ave,41.99625336875,-87.71197339275,4,0,4
15585,Budlong Woods Library,41.9836660642009,-87.6964230790364,640,492,1132
527,Western Ave & Howard St,42.0189027250513,-87.6900503495998,1809,1015,2824
1220.0,Public Rack - Kostner & Bryn Mawr,41.9827572045729,-87.73751797325,14,21,35
13269,Ashland Ave & Wellington Ave,41.9360823336844,-87.6698124135468,10499,3666,14165
KA1504000175,Glenwood Ave & Morse Ave,42.0079714595519,-87.6654980991083,5855,2423,8278
13071,Southport Ave & Roscoe St,41.9437291184539,-87.6640135423123,21532,11292,32824
TA1305000010,Michigan Ave & Ida B Wells Dr,41.876100728197,-87.6243371083419,5543,8597,14140
371,Kildare Ave & Chicago Ave,41.8954305554445,-87.7335659767361,5,13,18
RP-008,Clark St & Columbia Ave,42.0044509719645,-87.6724022177546,3627,1564,5191
13016,St. Clair St & Erie St,41.8943480807902,-87.6228084437761,24350,11509,35859
13034,Michigan Ave & Pearson St,41.8976429614888,-87.6235185994584,10874,10396,21270
20257.0,N Southport Ave & W Newport Ave,41.9440150625414,-87.6639805972633,1991,1340,3331
13102,Calumet Ave & 18th St,41.857617743634,-87.6194125355722,15460,11691,27151
13162,Halsted St & 21st St,41.8537848852705,-87.646599547956,3573,1703,5276
13165,Racine Ave & 13th St,41.8650513589018,-87.6569532525309,1894,759,2653
13215,Rhodes Ave & 32nd St,41.8362472812026,-87.6135325167021,14800,1266,16066
13247,Ashland Ave & Chicago Ave,41.8959568684985,-87.6677286789456,9757,3931,13688
13265,Kingsbury St & Erie St,41.8941619542029,-87.6417080596359,29761,10323,40084
13304,Racine Ave & 15th St,41.8612641843851,-87.6566100487104,4524,1924,6448
13307,Laflin St & Cullerton St,41.8549083285352,-87.663572945668,4035,2455,6490
13341,Canal St & Madison St,41.8823822633899,-87.6397547856691,38362,14148,52510
13431,Adler Planetarium,41.8660969236736,-87.607273412519,11830,28088,39918
15541.1.1,Buckingham Fountain,41.8733477457176,-87.6221331631341,7358,20084,27442
15542,Clinton St & Polk St,41.8714653764404,-87.6409494436184,1350,1227,2577
15550,Canal St & Taylor St,41.8702494843631,-87.6394760663064,11110,7369,18479
20260.0,Ping Tom Park (East),41.8580382884188,-87.6319586634865,4830,3199,8029
337,Hoyne Ave & 34th St,41.8320081317639,-87.677843123,23,10,33
623,Michigan Ave & 8th St,41.8727615981804,-87.6239828403805,14041,25838,39879
812,Public Rack - Lake Park Ave & 47th St,41.809710985,-87.5918138945,567,705,1272
KA1503000004,Lake Park Ave & 35th St,41.8312729916614,-87.6087996788417,6615,3406,10021
KA1503000014,Ellis Ave & 60th St,41.7850999047148,-87.6010767133454,32794,10971,43765
KA1503000069,Dorchester Ave & 49th St,41.8057741254712,-87.5924631653372,1801,713,2514
KP1705001026,LaSalle Dr & Huron St,41.8948680588193,-87.6323245379588,13736,8954,22690
RN-,Franklin St & Illinois St,41.8910265300626,-87.6354810508321,20004,9391,29395
SL-007,State St & Harrison St,41.8740495658189,-87.6277208215054,9164,7027,16191
SL-012,Wabash Ave & 16th St,41.8603862994034,-87.625817656645,10723,6368,17091
SL-013,State St & 19th St,41.8565923858584,-87.6275429394523,3448,2268,5716
TA1305000004,McCormick Place,41.8513927111925,-87.6188527236911,7214,14605,21819
TA1305000035,State St & Van Buren St,41.8771748347903,-87.6278535215747,10618,6572,17190
TA1306000002,Morgan Ave & 14th Pl,41.8623823234113,-87.6510700213976,6592,2421,9013
TA1306000011,Wells St & Walton St,41.8999298910356,-87.6344345130821,15243,7604,22847
TA1306000025,Racine Ave & Congress Pkwy,41.8746464022321,-87.657041947054,11756,2476,14232
TA1306000029,McClurg Ct & Ohio St,41.8925928044701,-87.6173040630396,25663,18668,44331
TA1307000124,Michigan Ave & 14th St,41.8640694408044,-87.6237266279306,16698,8802,25500
TA1307000139,MLK Jr Dr & 29th St,41.8420537717505,-87.6169981272329,25413,3321,28734
TA1307000143,Sedgwick St & Schiller St,41.907623988436,-87.6385660640832,5819,3270,9089
TA1307000164,Woodlawn Ave & 55th St,41.7952757431976,-87.5964818881789,14721,5850,20571
TA1308000013,Halsted St & Archer Ave,41.8472033434387,-87.6468013213402,5050,2285,7335
TA1308000035,Lake Park Ave & 47th St,41.8094422032513,-87.5918751397693,2635,1811,4446
TA1309000001,Halsted St & Maxwell St,41.864879268334,-87.6470731907803,15692,6073,21765
TA1309000002,Michigan Ave & Jackson Blvd,41.8779045912174,-87.6241540882242,11870,14464,26334
TA1309000007,Franklin St & Monroe St,41.8803014816001,-87.6352366088398,22410,6286,28696
TA1309000011,Ellis Ave & 58th St,41.7887432939891,-87.6013264230134,13754,3708,17462
TA1309000018,Ravenswood Ave & Berteau Ave,41.9579201418714,-87.6735676723746,6394,2293,8687
TA1309000058,Lincoln Ave & Fullerton Ave,41.9241657322454,-87.646381015389,26334,12000,38334
TA1309000064,Wolcott Ave & Polk St,41.8712785904197,-87.6736862521822,15220,2413,17633
chargingstx06,Fort Dearborn Dr & 31st St*,41.8386588505116,-87.6088163215177,6833,6434,13267
679,Public Rack - Western Ave & 111th St - SW,41.6916376715,-87.681565991,11,13,24
782,Public Rack - Linder Ave & Archer Ave,41.7960174867143,-87.7596163073572,12,13,25
400,Lawler Ave & 50th St,41.8021912972014,-87.7489291461111,17,54,71
23137,Springfield Ave & 71st St,41.7644827965968,-87.7200276921167,43,202,245
345,Artesian Ave & 55th St,41.7940242800714,-87.6858179280714,11,20,31
781,Public Rack - Linder Ave & 51st St,41.799409543,-87.75988528225,4,1,5
18025,Carpenter St & 63rd St,41.7798776799,-87.650922849525,108,151,259
24255,Komensky Ave & 47th St,41.8076897384158,-87.7247203904552,125,80,205
399,Lavergne Ave & 46th St,41.80934135534,-87.74783048326,12,120,132
1257.0,Public Rack - S. Kilpatrick and W. 79th,41.7493072470714,-87.7395976274286,17,84,101
24279,Lawndale Ave & 59th St,41.78638,-87.7157,11,30,41
1260.0,Public Rack - Pulaski & 84th,41.739387,-87.721373,0,30,30
20234,Ashland Ave & 78th St,41.7522101897811,-87.6637103903314,33,75,108
21390,California Ave & Marquette Rd,41.7716107464679,-87.6933317113965,65,239,304
760,Public Rack - Kedzie Ave & 64th St - SW,41.777031,-87.703223,3,7,10
1254.0,Public Rack - Springfield & 71st,41.764196,-87.720111,2,27,29
20203,Lawndale Ave & 111th St,41.6913183322859,-87.7128842027104,60,219,279
20104,State St & 95th St,41.7218264352202,-87.6228518951689,336,493,829
20210,State St & 123rd St,41.6706557055348,-87.6226357718345,3,39,42
23113,Scottsdale Park,41.7419654693462,-87.7361716281002,37,129,166
23126,Springfield Ave & 80th St,41.7476232050769,-87.7194512034038,24,92,116
23129,Mozart St & 79th St,41.749702,-87.693917,17,25,42
24360,Princeton Ave & 95th St,41.7217526702105,-87.6307504345,25,114,139
24362,Wentworth Ave & 92nd St,41.72714,-87.62886,38,50,88
621,Public Rack - Lafayette Ave & 95th St,41.7218556066648,-87.6248801019893,131,158,289
629,Public Rack - Michigan Ave & 96th St,41.7188900416667,-87.6206966875,77,309,386
994,Public Rack - Prairie Ave & 78th St,41.7521431445,-87.61813432,13,48,61
1259.0,Public Rack - Kostner & 83rd,41.742067,-87.731554,0,3,3
23114,Kildare Ave & 85th St,41.738463,-87.728572,15,96,111
23116,Columbus Ave & 83rd Pl,41.7413423616768,-87.7136703957879,22,44,66
23120,Damen Ave & 81st St,41.7465148456796,-87.6730672615716,51,130,181
693,Public Rack - Walden Pkwy & 103rd St,41.7061792636805,-87.6689972979611,144,43,187
1078.0,Public Rack - 85th Pl & Pulaski Rd,41.737389,-87.721334,2,14,16
1079.0,Public Rack - Kedzie Ave & 83rd St,41.7432437,-87.7021237,0,2,2
697,Public Rack - Longwood Dr & 95th St,41.7209230372692,-87.6695897496154,92,91,183
1266.0,Public Rack - California & 87th,41.73569,-87.692172,7,19,26
20204,Kedzie Ave & 110th St,41.6923936848011,-87.7009600401017,40,106,146
702,Public Rack - Western Ave & 92nd Pl,41.7254964011975,-87.681973584926,104,118,222
1271.0,Public Rack - Western & 83rd,41.7437212141491,-87.682845843,42,2,44
715,Public Rack - Damen Ave & 80th St,41.748301,-87.673213,16,27,43
23122,Paulina Ave & 87th St,41.7356282312361,-87.6655208652639,54,33,87
23124,Wood St & 84th St,41.7411934577197,-87.6681267027652,13,27,40
698,Public Rack - Bell Ave & 95th St,41.7211771041667,-87.6787714791667,128,135,263
710,Public Rack - Lafayette Ave & 87th St - NW,41.736354,-87.626741,42,83,125
1276.0,Public Rack - Hollywood Park,41.9892887602997,-87.7118182599699,330,47,377
460,Francisco Ave & Hollywood Ave,41.9846507187055,-87.7015880271278,64,80,144
RP-004,Oakley Ave & Touhy Ave,42.0123405742035,-87.688245322653,843,640,1483
23119,Francisco Ave & 85th St,41.7389007023926,-87.695522742976,10,154,164
550,Public Rack - Laramie Ave & Grand Ave,41.9171140511667,-87.7560033244643,24,21,45
566,Public Rack - Narragansett Ave & Fullerton Ave,41.923787601125,-87.7844401328125,9,15,24
574,Public Rack - Canty Elementary School,41.7509428005021,-87.6137909777364,149,187,336
799,Public Rack - Newcastle Ave & Belden Ave,41.9209697556,-87.7974092465,7,5,12
13029,Field Museum,41.8653069902643,-87.617878147375,4494,17480,21974
13060,Sheffield Ave & Fullerton Ave,41.9252857249675,-87.6536438988179,77,16,93
13075,Wentworth Ave & Cermak Rd,41.8530886837249,-87.6319307671752,4537,5190,9727
13124,Cannon Dr & Fullerton Ave,41.9267531552113,-87.634430248885,5267,7576,12843
13213,State St & 29th St,41.8417078020646,-87.6269387320575,4681,1041,5722
13216,State St & 33rd St,41.8347369268324,-87.6258223663011,28469,3019,31488
13217,Calumet Ave & 33rd St,41.8348914647858,-87.6179478729537,22935,2005,24940
13224,Ashland Ave & Blackhawk St,41.9070810447796,-87.6672507386687,10594,4956,15550
13253,Lincoln Ave & Waveland Ave,41.9487967464478,-87.6752765968811,6521,2344,8865
13294,Greenview Ave & Diversey Pkwy,41.9325945024715,-87.6659398932248,8267,4122,12389
13326,Canal St & Harrison St,41.874253908509,-87.6395737566622,4328,2219,6547
13338,Mies van der Rohe Way & Chicago Ave,41.8969515522283,-87.6217710304978,18540,9632,28172
13345,Calumet Ave & 35th St,41.8313737627232,-87.6180862485838,6583,1579,8162
15443,Shields Ave & 28th Pl,41.842741304323,-87.635491648682,5460,876,6336
15445,Wentworth Ave & 33rd St,41.8345310633045,-87.6318240298373,5367,1216,6583
15491,63rd St Beach,41.7809127423206,-87.5763227103639,1340,1981,3321
15530,Rush St & Superior St,41.8957535267653,-87.6259394122578,19433,10704,30137
15534,Field Blvd & South Water St,41.886350270213,-87.6175193220713,14972,12004,26976
15545,Burnham Harbor,41.8574151367662,-87.6137927558697,15348,16039,31387
15546,Calumet Ave & 21st St,41.8541801899836,-87.6191717228064,4384,5575,9959
15691,Albany Ave & 26th St,41.8445125357896,-87.701701798007,136,225,361
16905,Central Ave & Lake St,41.8876651124654,-87.765469060685,229,192,421
18069,Cherry Ave & Blackhawk St,41.9072218085701,-87.6556235337725,2817,1287,4104
20249.0,N Clark St & W Elm St,41.9028587366445,-87.6313582571222,967,563,1530
20251.0,N Carpenter St & W Lake St,41.8856019619128,-87.6531603590598,3551,1372,4923
20252.0,W Oakdale Ave & N Broadway,41.935586278537,-87.644050785939,1984,1263,3247
22005,Drexel Ave & 60th St,41.7858560550418,-87.6045584969508,6828,2424,9252
596,Benson Ave & Church St,42.0481962629265,-87.6834851405344,7489,5922,13411
620,Orleans St & Chestnut St (NEXT Apts),41.8982001310594,-87.6375369612934,11308,4803,16111
661,Evanston Civic Center,42.0570432036049,-87.6865551890759,1747,2220,3967
788,Public Rack - Greenwood Ave & Lake Park Ave,41.8173320889583,-87.5995615820334,573,759,1332
KA1503000020,South Shore Dr & 74th St,41.7621932936198,-87.559265325676,623,591,1214
KA1503000029,South Shore Dr & 67th St,41.7736820774729,-87.5675324344553,2279,1408,3687
KA1503000030,Jeffery Blvd & 67th St,41.7736489360873,-87.5772391280722,1101,571,1672
KA1503000044,Rush St & Hubbard St,41.8901774684993,-87.6261908268915,14555,7870,22425
KA1503000065,Woodlawn Ave & Lake Park Ave,41.8140922197193,-87.5970053952358,2249,1332,3581
KA1503000070,Harper Ave & 59th St,41.7879423806494,-87.5883152310117,3951,1296,5247
PI00002,Streeter Dr/Grand Ave,41.8923976394477,-87.6123878388815,5125,11138,16263
SL-006,Wells St & 19th St,41.8568122955131,-87.6338826264683,1619,2609,4228
SL-010,Financial Pl & Ida B Wells Dr,41.8750216937231,-87.6331070384404,12844,5626,18470
TA1305000001,Wabash Ave & Cermak Rd,41.8526183482098,-87.626496826622,3679,3989,7668
TA1305000009,Clark St & Ida B Wells Dr,41.8759406619444,-87.6305994511225,11512,4665,16177
TA1305000014,Clark St & Wrightwood Ave,41.9295470092539,-87.6431242050467,27047,13412,40459
TA1306000006,Orleans St & Elm St,41.9029213157136,-87.6377182107588,8670,3323,11993
TA1306000007,Larrabee St & Menomonee St,41.9146847392384,-87.6433240614923,8141,2704,10845
TA1306000008,Larrabee St & North Ave,41.9102059712313,-87.6434998623959,9461,4081,13542
TA1306000010,Daley Center Plaza,41.884228806953,-87.6296266192776,32312,12133,44445
TA1306000014,Wilton Ave & Diversey Pkwy,41.9324172336194,-87.6527030535153,16851,6856,23707
TA1307000001,Greenview Ave & Fullerton Ave,41.9253375434785,-87.665805034858,12637,5269,17906
TA1307000041,DuSable Lake Shore Dr & Wellington Ave,41.9366830078073,-87.6368332796154,21442,16462,37904
TA1307000129,State St & 35th St,41.8310399418063,-87.6268146001056,9338,1552,10890
TA1307000131,Wabash Ave & Wacker Pl,41.8868708270251,-87.6260452710511,13399,14454,27853
TA1307000166,Halsted St & Willow St,41.9138618296191,-87.6487590463312,14132,6201,20333
TA1308000002,Greenwood Ave & 47th St,41.8098295659964,-87.5994039607048,4790,1646,6436
TA1308000006,Damen Ave & Grand Ave,41.892401460117,-87.6768775374717,7074,3835,10909
TA1308000036,Indiana Ave & 31st St,41.8388348122194,-87.6218714529566,11168,1951,13119
TA1308000038,Cottage Grove Ave & Oakwood Blvd,41.8229840820679,-87.6070996502726,750,1270,2020
TA1308000045,Wallace St & 35th St,41.8307031196343,-87.6412574998638,3547,1622,5169
TA1309000039,DuSable Lake Shore Dr & Diversey Pkwy,41.9325768761764,-87.6364294637549,24194,17896,42090
TA1309000053,Cottage Grove Ave & 47th St,41.8098560886586,-87.6067593282771,1621,492,2113
chargingstx07,Wentworth Ave & Cermak Rd*,41.8532103086207,-87.6318750016176,5783,5674,11457
chargingstx1,Bissell St & Armitage Ave*,41.9183063180608,-87.6521801270601,18802,9473,28275
22003,University Ave & 59th St,41.787894632204,-87.5989275568088,9699,3012,12711
817,Public Rack - Lowe Park,41.7995587501389,-87.641491834,296,16,312
KA1503000046,Dorchester Ave & 63rd St,41.7804068791199,-87.5914134134972,3340,1458,4798
TA1309000050,Lincoln Ave & Addison St,41.9461778125654,-87.6733072441459,5246,2748,7994
16913,Cicero Ave & Quincy St,41.8776126283758,-87.7454059856303,456,406,862
24338,Wallace St & Pershing Rd,41.8233867350156,-87.6411806326407,44,40,84
24376,University Ave & 65th St,41.7769397611394,-87.5984198242579,3016,1209,4225
421,Albany Ave & Douglas Blvd,41.8631906970758,-87.7030231173182,23,33,56
653B,Stony Island Ave & 63rd St,41.7806133692436,-87.5869754063035,429,456,885
766,Public Rack - Harold Washington Park,41.801050405378,-87.5847444619749,231,281,512
952,Public Rack - Lake Shore Dr & Hayes Dr,41.780581,-87.574562,209,281,490
957,Public Rack - Langley Ave & Oakwood Blvd,41.8228322195795,-87.6095331864962,227,427,654
958,Public Rack - State ST & 42nd St,41.8190831549314,-87.6264295864902,158,90,248
Corral 1,Wrigley Events Parking Area,41.947197843024,-87.6539504881104,531,678,1209
KA1503000002,South Shore Dr & 71st St,41.7664561760751,-87.5657200407896,1356,1081,2437
KA1503000027,Prairie Ave & 43rd St,41.8166586192134,-87.6194141202294,650,822,1472
KA1503000033,Eberhart Ave & 61st St,41.7840752811902,-87.614485123102,393,305,698
KA1503000073,MLK Jr Dr & 56th St,41.7934346749586,-87.615854985418,319,324,643
TA1307000119,Clarendon Ave & Leland Ave,41.9679463450926,-87.6500107717135,9142,4505,13647
TA1307000161,Halsted St & 37th St,41.8270619339585,-87.6457181324322,693,510,1203
20256.0,N Sheffield Ave & W Wellington Ave,41.9362568699216,-87.6537455877673,864,359,1223
439,Campbell Ave & Irving Park Rd,41.9536282301988,-87.6907925070198,606,471,1077
466,California Ave & 29th St,41.8402225355,-87.6941329193908,64,109,173
945,Public Rack - Crandon Ave & 80th St,41.7495059648333,-87.5688001988333,55,86,141
TA1309000051,Commercial Ave & 83rd St,41.7446154442385,-87.5512051368587,379,143,522
21368,Tripp Ave & 31st St,41.8369694775,-87.7305006892051,32,64,96
580,Exchange Ave & 79th St,41.7520708885096,-87.5520524984397,974,222,1196
642,Latrobe Ave & Chicago Ave,41.8947445642462,-87.7568937278002,164,50,214
Corral 2,Weekend Night Parking Area A,41.9462895881469,-87.6556859153405,548,616,1164
20223,Ewing Ave & Burnham Greenway,41.7120835302233,-87.5349591604905,138,123,261
20224,Calumet Park,41.713710527603,-87.5308418882901,99,424,523
600,Dodge Ave & Church St,42.048089615424,-87.6982179373674,1094,1259,2353
750,Public Rack - Harper Ave & 63rd St,41.780736067031,-87.5877094086405,59,90,149
Corral 3,Weekend Night Parking Area B,41.9449055806004,-87.6547705781109,306,379,685
KA1503000045,Stony Island Ave & 71st St,41.7664927486864,-87.5864615861811,817,331,1148
TA1307000160,Prairie Ave & Garfield Blvd,41.7948522577304,-87.6186968574479,1508,939,2447
15692,California Ave & 26th St,41.8436835772758,-87.6949650144866,366,187,553
21329,Central Park Ave & Douglas Blvd,41.8623512505547,-87.7158763279975,63,117,180
530,Laramie Ave & Kinzie St,41.8878308895575,-87.7555369454754,104,118,222
E011,Dodge Ave & Main St,42.0346416402728,-87.6991849400078,854,650,1504
24147,Sacramento Ave & Pratt Blvd,42.004040235087,-87.7047306465046,198,221,419
Corral 5,Weekend Night Parking Area D,41.9429362430144,-87.6494254848551,150,92,242
599,Valli Produce - Evanston Plaza,42.0397353419976,-87.6994154487291,1936,1668,3604
948,Public Rack - South Shore Dr & 71st St,41.76619024635,-87.5627755844,99,57,156
21421,Albany Ave & Douglas Blvd,41.8631532374824,-87.7030845645443,46,121,167
24341,Shields Ave & 57th St,41.79076,-87.6345,318,183,501
668,Public Rack - Marquette Ave & 79th St,41.7516442625,-87.558732868,43,102,145
21366,Spaulding Ave & 16th St,41.85899871,-87.7078911865,39,146,185
24393,Burley Ave & 85th St,41.7411699138709,-87.545180182363,57,96,153
23180,Cicero Ave & Wrightwood Ave,41.9279155695905,-87.7467597349695,406,189,595
547,Public Rack - Cicero Ave & Wrightwood Ave,41.9279506902059,-87.7466652085588,43,16,59
Corral 4,Weekend Night Parking Area C,41.9447860688021,-87.6494837209479,103,77,180
E007,Central St & Girard Ave,42.064312364096,-87.6861512321831,1121,1241,2362
427,Whipple St & Roosevelt Rd,41.8665571557932,-87.7014419089568,63,86,149
24458,Peterson/Ridge Metra,41.9918014533687,-87.6748891161877,162,22,184
16920,Central Ave & Chicago Ave,41.8949575081596,-87.7649042437462,497,115,612
24374,State St & 45th St,41.8131299474889,-87.6258513939111,70,45,115
336,La Villita Park (Albany/30th),41.8392581729643,-87.7020292134762,1,34,35
24261,St Louis Ave & 51st St,41.80095,-87.71104,59,167,226
585,Cottage Grove Ave & 83rd St,41.7434404019273,-87.6048368112497,329,155,484
746,Public Rack - Martin Luther King Dr & 69th St,41.769234,-87.615206,0,6,6
938,Public Rack - Michigan Ave & 107th St,41.6996096908,-87.6210220895,39,84,123
TA1308000007,MLK Jr Dr & 47th St,41.8098510026021,-87.6162812444158,904,511,1415
359,Kilbourn & Belden,41.9223575117436,-87.7390245957436,31,7,38
501,Public Rack - Milwaukee Ave & School St,41.9406495303667,-87.72608605025,52,39,91
21307,Leamington Ave & Hirsch St,41.9058460810821,-87.7548961889761,37,82,119
KA1503000049.1,Rainbow - Beach,41.7578717563977,-87.5493858299535,434,252,686
1050,Public Rack - Kedzie Ave & 54th Pl,41.794639,-87.703767,3,1,4
1065,Public Rack - Homan Ave & Roosevelt,41.866447563875,-87.71081074525,7,10,17
869,Public Rack - Homan Ave & 26th St,41.844547337375,-87.71006354,5,13,18
368.0,Tripp Ave & 31st St,41.836981297,-87.7305121314,59,145,204
KA1503000055,Halsted St & 63rd St,41.7793818302187,-87.644627084432,190,184,374
